"","ID2003_d","Area2003","VCA","HKD","HKD_Sisa","HKDPer_2","HKDII","HKDII_tdklnjt","HKDII_tdkcair","YearI","YearII","YearIII","YearIV","Combined.Boundary","year","AreaForLoss","PxlKSNPLoss","PxlAllLoss","KSNP_AreaForLoss_Ha1","KSNP_AreaForLoss_Ha2","All_AreaForLoss_Ha","nonKSNP_AreaForLoss_Ha","year_vca","HKDI","did1","did2","did3","did4","did5","did6"
"389",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2005,1.0875e-05,174,486,14.830552875,15.66,43.74,28.08,1,0,0,0,0,0,0,0
"390",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2006,3.1875e-06,51,169,4.3468861875,4.59,15.21,10.62,1,0,0,0,0,0,0,0
"391",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2007,1.4375e-06,23,67,1.9603604375,2.07,6.03,3.96,1,0,0,0,0,0,0,0
"392",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2008,2.75e-06,44,180,3.75025475,3.96,16.2,12.24,1,0,0,0,0,0,0,0
"393",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2009,3.5625e-06,57,179,4.8582845625,5.13,16.11,10.98,1,0,0,0,0,0,0,0
"394",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2010,1.04375e-05,167,321,14.2339214375,15.03,28.89,13.86,1,0,0,0,0,0,0,0
"395",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2011,4.625e-06,74,189,6.307246625,6.66,17.01,10.35,1,0,0,0,0,0,0,0
"396",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2012,5.875e-06,94,181,8.011907875,8.46,16.29,7.83,1,0,0,0,0,0,0,0
"397",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2013,1.25e-05,200,732,17.0466125,18,65.88,47.88,1,0,0,0,0,0,0,0
"398",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2014,2.625e-06,42,322,3.579788625,3.78,28.98,25.2,1,0,0,0,0,0,0,0
"399",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2015,1.125e-06,18,177,1.534195125,1.62,15.93,14.31,1,0,0,0,0,0,0,0
"400",1303050004,108229679,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2016,1.125e-06,18,323,1.534195125,1.62,29.07,27.45,1,0,0,0,0,0,0,0
"401",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2001,0,0,23,0,0,2.07,2.07,0,0,0,0,0,0,0,0
"402",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2002,0,0,15,0,0,1.35,1.35,0,0,0,0,0,0,0,0
"403",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2003,0,0,13,0,0,1.17,1.17,0,0,0,0,0,0,0,0
"404",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2004,0,0,12,0,0,1.08,1.08,1,0,0,0,0,0,0,0
"405",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2005,0,0,47,0,0,4.23,4.23,1,0,0,0,0,0,0,0
"406",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2006,0,0,19,0,0,1.71,1.71,1,0,0,0,0,0,0,0
"407",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2007,0,0,177,0,0,15.93,15.93,1,0,0,0,0,0,0,0
"408",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2008,6.25e-08,1,167,0.0852330625,0.09,15.03,14.94,1,0,0,0,0,0,0,0
"409",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2009,0,0,54,0,0,4.86,4.86,1,0,0,0,0,0,0,0
"410",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2010,0,0,125,0,0,11.25,11.25,1,0,0,0,0,0,0,0
"411",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2011,0,0,162,0,0,14.58,14.58,1,0,0,0,0,0,0,0
"412",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2012,0,0,45,0,0,4.05,4.05,1,0,0,0,0,0,0,0
"413",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2013,0,0,10,0,0,0.9,0.9,1,0,0,0,0,0,0,0
"414",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2014,0,0,54,0,0,4.86,4.86,1,0,0,0,0,0,0,0
"415",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2015,5e-07,8,26,0.6818645,0.72,2.34,1.62,1,0,0,0,0,0,0,0
"416",1303071002,93353636,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2016,0,0,56,0,0,5.04,5.04,1,0,0,0,0,0,0,0
"417",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2001,3.65e-05,584,2720,49.7761085,52.56,244.8,192.24,0,0,0,0,0,0,0,0
"418",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2002,1.625e-05,260,970,22.16059625,23.4,87.3,63.9,0,0,0,0,0,0,0,0
"419",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2003,8.375e-06,134,463,11.421230375,12.06,41.67,29.61,0,0,0,0,0,0,0,0
"420",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2004,2.2375e-05,358,1456,30.513436375,32.22,131.04,98.82,1,0,1,249995420,0,1,0,249995420
"421",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2005,1.85625e-05,297,876,25.3142195625,26.73,78.84,52.11,1,0,1,249995420,0,1,0,249995420
"422",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2006,4.9e-05,784,2504,66.822721,70.56,225.36,154.8,1,0,1,249995420,0,1,0,249995420
"423",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2007,4.6e-05,736,1735,62.731534,66.24,156.15,89.91,1,0,1,249995420,0,1,0,249995420
"424",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2008,2.48125e-05,397,1546,33.8375258125,35.73,139.14,103.41,1,0,1,249995420,0,1,0,249995420
"425",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2009,4.3125e-05,690,3038,58.810813125,62.1,273.42,211.32,1,0,1,249995420,0,1,0,249995420
"426",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2010,8.25e-06,132,2143,11.25076425,11.88,192.87,180.99,1,0,1,249995420,0,1,0,249995420
"427",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2011,8.9e-05,1425,6079,121.371881,128.25,547.11,418.86,1,0,1,249995420,0,1,0,249995420
"428",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2012,5.35625e-05,858,3246,73.0447345625,77.22,292.14,214.92,1,0,1,249995420,0,1,0,249995420
"429",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2013,6.31875e-05,1010,3899,86.1706261875,90.9,350.91,260.01,1,0,1,249995420,0,1,0,249995420
"430",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2014,0.0001235,1976,7331,168.4205315,177.84,659.79,481.95,1,0,1,249995420,0,1,0,249995420
"431",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2015,0.000218125,3490,8012,297.463388125,314.1,721.08,406.98,1,0,1,249995420,0,1,0,249995420
"432",1310010001,705814268,1,249995420,4580,0.99998168,1,0,0,0,0,0,1,0,2016,0.00039775,6368,18131,542.42320975,573.12,1631.79,1058.67,1,0,1,249995420,0,1,0,249995420
"433",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2001,0,0,380,0,0,34.2,34.2,0,0,0,0,0,0,0,0
"434",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2002,6.25e-08,1,147,0.0852330625,0.09,13.23,13.14,0,0,0,0,0,0,0,0
"435",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2003,2.5e-07,4,164,0.34093225,0.36,14.76,14.4,0,0,0,0,0,0,0,0
"436",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2004,6.25e-08,1,284,0.0852330625,0.09,25.56,25.47,1,0,0,0,0,0,0,0
"437",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2005,0,0,255,0,0,22.95,22.95,1,0,0,0,0,0,0,0
"438",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2006,6.6875e-06,107,2121,9.1199376875,9.63,190.89,181.26,1,0,0,0,0,0,0,0
"439",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2007,2.15625e-05,345,1106,29.4054065625,31.05,99.54,68.49,1,0,0,0,0,0,0,0
"440",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2008,3.41875e-05,548,2726,46.6224851875,49.32,245.34,196.02,1,0,0,0,0,0,0,0
"441",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2009,9.375e-07,15,486,1.2784959375,1.35,43.74,42.39,1,0,0,0,0,0,0,0
"442",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2010,1.125e-06,18,216,1.534195125,1.62,19.44,17.82,1,0,0,0,0,0,0,0
"443",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2011,7.4375e-06,118,1112,10.1427344375,10.62,100.08,89.46,1,0,0,0,0,0,0,0
"444",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2012,9.5625e-06,156,994,13.0406585625,14.04,89.46,75.42,1,0,0,0,0,0,0,0
"445",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2013,1.81875e-05,292,3034,24.8028211875,26.28,273.06,246.78,1,0,0,0,0,0,0,0
"446",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2014,2.65e-05,424,4082,36.1388185,38.16,367.38,329.22,1,0,0,0,0,0,0,0
"447",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2015,9.3125e-06,149,1486,12.6997263125,13.41,133.74,120.33,1,0,0,0,0,0,0,0
"448",1310030001,183521713,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2016,7.6125e-05,1218,4411,103.813870125,109.62,396.99,287.37,1,0,0,0,0,0,0,0
"449",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2001,4.75e-06,76,15428,6.47771275,6.84,1388.52,1381.68,0,0,0,0,0,0,0,0
"450",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2002,6.875e-07,11,18109,0.9375636875,0.99,1629.81,1628.82,0,0,0,0,0,0,0,0
"451",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2003,4.375e-07,7,10574,0.5966314375,0.63,951.66,951.03,0,0,0,0,0,0,0,0
"452",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2004,1.5625e-06,25,9137,2.1308265625,2.25,822.33,820.08,1,0,0,0,0,0,0,0
"453",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2005,1.5e-05,240,22321,20.455935,21.6,2008.89,1987.29,1,0,0,0,0,0,0,0
"454",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2006,0.000100125,1602,25060,136.543366125,144.18,2255.4,2111.22,1,0,0,0,0,0,0,0
"455",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2007,5.4375e-06,87,8907,7.4152764375,7.83,801.63,793.8,1,0,0,0,0,0,0,0
"456",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2008,4.15e-05,663,8075,56.5947535,59.67,726.75,667.08,1,0,0,0,0,0,0,0
"457",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2009,1.03125e-05,165,7277,14.0634553125,14.85,654.93,640.08,1,0,0,0,0,0,0,0
"458",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2010,7.4375e-06,119,2739,10.1427344375,10.71,246.51,235.8,1,0,0,0,0,0,0,0
"459",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2011,2.9e-05,464,18987,39.548141,41.76,1708.83,1667.07,1,0,0,0,0,0,0,0
"460",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2012,4.21875e-05,672,12407,57.5323171875,60.48,1116.63,1056.15,1,0,0,0,0,0,0,0
"461",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2013,2.46875e-05,395,10991,33.6670596875,35.55,989.19,953.64,1,0,0,0,0,0,0,0
"462",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2014,4.8625e-05,778,20492,66.311322625,70.02,1844.28,1774.26,1,0,0,0,0,0,0,0
"463",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2015,6.71875e-05,1075,6217,91.6255421875,96.75,559.53,462.78,1,0,0,0,0,0,0,0
"464",1310030003,512598831,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2016,0.000121875,1946,7806,166.204471875,175.14,702.54,527.4,1,0,0,0,0,0,0,0
"465",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2001,5.625e-07,9,166,0.7670975625,0.81,14.94,14.13,0,0,0,0,0,0,0,0
"466",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2002,8.75e-07,14,117,1.193262875,1.26,10.53,9.27,0,0,0,0,0,0,0,0
"467",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2003,5.625e-07,9,73,0.7670975625,0.81,6.57,5.76,0,0,0,0,0,0,0,0
"468",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2004,2.5e-07,4,142,0.34093225,0.36,12.78,12.42,1,0,1,249999995,0,1,0,249999995
"469",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2005,8.75e-07,14,207,1.193262875,1.26,18.63,17.37,1,0,1,249999995,0,1,0,249999995
"470",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2006,2.1875e-06,35,633,2.9831571875,3.15,56.97,53.82,1,0,1,249999995,0,1,0,249999995
"471",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2007,4.375e-07,7,420,0.5966314375,0.63,37.8,37.17,1,0,1,249999995,0,1,0,249999995
"472",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2008,2.5e-06,40,549,3.4093225,3.6,49.41,45.81,1,0,1,249999995,0,1,0,249999995
"473",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2009,2.625e-06,42,549,3.579788625,3.78,49.41,45.63,1,0,1,249999995,0,1,0,249999995
"474",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2010,9.375e-07,15,449,1.2784959375,1.35,40.41,39.06,1,0,1,249999995,0,1,0,249999995
"475",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2011,2.375e-06,38,683,3.238856375,3.42,61.47,58.05,1,0,1,249999995,0,1,0,249999995
"476",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2012,2e-06,32,940,2.727458,2.88,84.6,81.72,1,0,1,249999995,0,1,0,249999995
"477",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2013,5.1875e-06,83,1079,7.0743441875,7.47,97.11,89.64,1,0,1,249999995,0,1,0,249999995
"478",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2014,1.2375e-05,198,899,16.876146375,17.82,80.91,63.09,1,0,1,249999995,0,1,0,249999995
"479",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2015,1.2375e-05,198,793,16.876146375,17.82,71.37,53.55,1,0,1,249999995,0,1,0,249999995
"480",1310040001,301793042,1,249999995,5,0.99999998,1,0,0,0,0,0,1,0,2016,4.80625e-05,769,2736,65.5442250625,69.21,246.24,177.03,1,0,1,249999995,0,1,0,249999995
"481",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2002,0,0,2,0,0,0.18,0.18,0,0,0,0,0,0,0,0
"483",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2003,3.125e-07,5,7,0.4261653125,0.45,0.63,0.18,0,0,0,0,0,0,0,0
"484",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2004,3.125e-07,5,5,0.4261653125,0.45,0.45,0,1,0,0,0,0,0,0,0
"485",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2005,4.375e-07,7,18,0.5966314375,0.63,1.62,0.99,1,0,0,0,0,0,0,0
"486",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2006,5e-07,8,20,0.6818645,0.72,1.8,1.08,1,0,0,0,0,0,0,0
"487",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"488",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2008,8.75e-07,14,18,1.193262875,1.26,1.62,0.36,1,0,0,0,0,0,0,0
"489",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2009,3.75e-07,6,19,0.511398375,0.54,1.71,1.17,1,0,0,0,0,0,0,0
"490",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2010,0,0,3,0,0,0.27,0.27,1,0,0,0,0,0,0,0
"491",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2011,5e-07,8,23,0.6818645,0.72,2.07,1.35,1,0,0,0,0,0,0,0
"492",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2012,1.875e-07,3,12,0.2556991875,0.27,1.08,0.81,1,0,0,0,0,0,0,0
"493",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2013,1.25e-07,2,7,0.170466125,0.18,0.63,0.45,1,0,0,0,0,0,0,0
"494",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2014,1.9375e-06,31,38,2.6422249375,2.79,3.42,0.63,1,0,0,0,0,0,0,0
"495",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2015,6.25e-07,10,22,0.852330625,0.9,1.98,1.08,1,0,0,0,0,0,0,0
"496",1310040004,56127136,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2016,2.0625e-06,33,43,2.8126910625,2.97,3.87,0.9,1,0,0,0,0,0,0,0
"497",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2001,0,0,5,0,0,0.45,0.45,0,0,0,0,0,0,0,0
"498",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2002,0,0,32,0,0,2.88,2.88,0,0,0,0,0,0,0,0
"499",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2003,0,0,25,0,0,2.25,2.25,0,0,0,0,0,0,0,0
"500",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2004,0,0,39,0,0,3.51,3.51,1,0,0,0,0,0,0,0
"501",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2005,2.5e-07,4,42,0.34093225,0.36,3.78,3.42,1,0,0,0,0,0,0,0
"502",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2006,0,0,29,0,0,2.61,2.61,1,0,0,0,0,0,0,0
"503",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2007,0,0,11,0,0,0.99,0.99,1,0,0,0,0,0,0,0
"504",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2008,1.0625e-06,17,109,1.4489620625,1.53,9.81,8.28,1,0,0,0,0,0,0,0
"505",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2009,2.5e-07,4,129,0.34093225,0.36,11.61,11.25,1,0,0,0,0,0,0,0
"506",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2010,0,0,36,0,0,3.24,3.24,1,0,0,0,0,0,0,0
"507",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2011,5e-07,8,59,0.6818645,0.72,5.31,4.59,1,0,0,0,0,0,0,0
"508",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2012,1e-06,16,94,1.363729,1.44,8.46,7.02,1,0,0,0,0,0,0,0
"509",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2013,0,0,41,0,0,3.69,3.69,1,0,0,0,0,0,0,0
"510",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2014,4.375e-07,7,125,0.5966314375,0.63,11.25,10.62,1,0,0,0,0,0,0,0
"511",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2015,2.5e-07,4,144,0.34093225,0.36,12.96,12.6,1,0,0,0,0,0,0,0
"512",1310040005,111708302,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2016,1.375e-06,22,139,1.875127375,1.98,12.51,10.53,1,0,0,0,0,0,0,0
"513",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2001,9.375e-07,15,117,1.2784959375,1.35,10.53,9.18,0,0,0,0,0,0,0,0
"514",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2002,1.4375e-05,230,450,19.603604375,20.7,40.5,19.8,0,0,0,0,0,0,0,0
"515",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2003,2e-06,32,126,2.727458,2.88,11.34,8.46,0,0,0,0,0,0,0,0
"516",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2004,8.125e-06,130,419,11.080298125,11.7,37.71,26.01,1,0,1,485518820,0,1,0,485518820
"517",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2005,2.39375e-05,383,1052,32.6442629375,34.47,94.68,60.21,1,0,1,485518820,0,1,0,485518820
"518",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2006,1.38125e-05,221,522,18.8365068125,19.89,46.98,27.09,1,0,1,485518820,0,1,0,485518820
"519",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2007,1.0125e-05,162,769,13.807756125,14.58,69.21,54.63,1,0,1,485518820,0,1,0,485518820
"520",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2008,1.85e-05,296,788,25.2289865,26.64,70.92,44.28,1,0,1,485518820,0,1,0,485518820
"521",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2009,2.03125e-05,325,821,27.7007453125,29.25,73.89,44.64,1,0,1,485518820,0,1,0,485518820
"522",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2010,1.80625e-05,289,696,24.6323550625,26.01,62.64,36.63,1,0,1,485518820,0,1,0,485518820
"523",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2011,3.25625e-05,521,1390,44.4064255625,46.89,125.1,78.21,1,0,1,485518820,0,1,0,485518820
"524",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2012,1.45e-05,231,699,19.7740705,20.79,62.91,42.12,1,0,1,485518820,0,1,0,485518820
"525",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2013,1.1625e-05,186,567,15.853349625,16.74,51.03,34.29,1,0,1,485518820,0,1,0,485518820
"526",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2014,6.3125e-06,101,746,8.6085393125,9.09,67.14,58.05,1,0,1,485518820,0,1,0,485518820
"527",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2015,8.6875e-06,136,866,11.8473956875,12.24,77.94,65.7,1,0,1,485518820,0,1,0,485518820
"528",1310050001,829493548,1,485518820,-235518820,0.97103764,1,0,0,1,0,0,0,1,2016,1.575e-05,251,1430,21.47873175,22.59,128.7,106.11,1,0,1,485518820,0,1,0,485518820
"529",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2001,3.0625e-06,49,2598,4.1764200625,4.41,233.82,229.41,0,1,0,0,0,0,0,0
"530",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2002,1.5125e-05,242,1487,20.626401125,21.78,133.83,112.05,0,1,0,0,0,0,0,0
"531",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2003,1.875e-06,30,2767,2.556991875,2.7,249.03,246.33,0,1,0,0,0,0,0,0
"532",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2004,3.43125e-05,549,3181,46.7929513125,49.41,286.29,236.88,1,1,1,2.5e+08,1,0,2.5e+08,0
"533",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2005,4.3125e-06,69,1875,5.8810813125,6.21,168.75,162.54,1,1,1,2.5e+08,1,0,2.5e+08,0
"534",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2006,3.6875e-06,59,4035,5.0287506875,5.31,363.15,357.84,1,1,1,2.5e+08,1,0,2.5e+08,0
"535",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2007,2.40625e-05,385,5467,32.8147290625,34.65,492.03,457.38,1,1,1,2.5e+08,1,0,2.5e+08,0
"536",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2008,1.9375e-06,31,5741,2.6422249375,2.79,516.69,513.9,1,1,1,2.5e+08,1,0,2.5e+08,0
"537",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2009,3.75e-06,60,4451,5.11398375,5.4,400.59,395.19,1,1,1,2.5e+08,1,0,2.5e+08,0
"538",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2010,2.4375e-06,39,1903,3.3240894375,3.51,171.27,167.76,1,1,1,2.5e+08,1,0,2.5e+08,0
"539",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2011,1.36875e-05,219,3852,18.6660406875,19.71,346.68,326.97,1,1,1,2.5e+08,1,0,2.5e+08,0
"540",1311010001,314173877,1,2.5e+08,0,0.5,0,1,0,0,0,0,1,1,2012,2.75e-06,44,3426,3.75025475,3.96,308.34,304.38,1,1,1,2.5e+08,1,0,2.5e+08,0
