"","ID2003_d","mdvp","year","Area2003","ev_frac1","ev_frac2","PAs_MEAN","hhpop","prmmrkt","VCA.y","dstrds.y","HKD","HKDII","KSNP_AreaForLoss_Ha2_trunc","All_AreaForLoss_Ha_trunc","nonKSNP_AreaForLoss_Ha_trunc","weights_mah","weights_full","weights_gen"
"178",1501010002,0.1666667,2006,73344691,0,0,0.9988712,202,2,0,3224.91858453196,0,0,0.09,11.97,11.88,1.13207547169811,0.716363636363636,NA
"179",1501010002,0.05555556,2008,73344691,0,0,0.9988712,316,2,0,3322.75577937595,0,0,0.09,3.87,3.78,1.13207547169811,0.716363636363636,NA
"180",1501010002,0.05555556,2014,73344691,0,0,0.9987974,320,0,0,3616.26736390791,0,0,1.35,34.2,32.85,1.13207547169811,0.716363636363636,NA
"181",1501010003,0.1666667,2006,21822556,0,0,0.9365695,503,2,0,1692.32444203189,0,0,0.18,5.04,4.86,1.13207547169811,0.447727272727273,NA
"182",1501010003,0.05555556,2011,21822556,0,0,0.9365695,471,1,0,1387.46064372513,0,0,0.27,4.59,4.32,1.13207547169811,0.447727272727273,NA
"183",1501010003,0.1666667,2003,21822556,0,0,0.4749454,568,2,0,1875.24272101594,0,0,0.54,1.44,0.9,1.13207547169811,0.447727272727273,NA
"184",1501010003,0.05555556,2014,21822556,0,0,0.9360412,625,0,0,1204.54236474107,0,0,4.23,18.63,14.4,1.13207547169811,0.447727272727273,NA
"185",1501010003,0.1111111,2008,21822556,0,0,0.9365695,569,1,0,1570.37892270918,0,0,0,0.09,0.09,1.13207547169811,0.447727272727273,NA
"186",1501010004,0.3888889,2006,25130718,0,0,0.6584518,140,2,0,3041.74396839382,0,0,0.18,21.6,21.42,NA,0.895454545454546,NA
"187",1501010004,0.1111111,2011,25130718,0,0,0.6584518,120,2,0,2735.77644205533,0,0,0,30.42,30.42,NA,0.895454545454546,NA
"188",1501010004,0.05555556,2008,25130718,0,0,0.6584518,115,2,0,2919.35695785842,0,0,0,10.17,10.17,NA,0.895454545454546,NA
"189",1501010004,0.3888889,2003,25130718,0,0,0.3721747,102,2,0,3225.32448419691,0,0,0.09,3.96,3.87,NA,0.895454545454546,NA
"190",1501010004,0.1111111,2014,25130718,0,0,0.6562825,156,0,0,2552.19592625224,0,0,0,45.9,45.9,NA,0.895454545454546,NA
"191",1501010005,0.1666667,2008,60826821,0,0,0.6834201,179,2,0,5470.7337798474,0,0,0,11.97,11.97,1.69811320754717,1.79090909090909,NA
"192",1501010005,0.1666667,2003,60826821,0,0,0.6677665,213,2,0,5755.87954244277,0,0,0.45,17.28,16.83,1.69811320754717,1.79090909090909,NA
"193",1501010005,0.1666667,2011,60826821,0,0,0.6834201,198,2,0,5299.64632229017,0,0,0.09,56.97,56.88,1.69811320754717,1.79090909090909,NA
"194",1501010005,0.1666667,2014,60826821,0,0,0.6830557,201,0,0,5128.55886473295,0,0,3.15,95.13,91.98,1.69811320754717,1.79090909090909,NA
"195",1501010005,0.2777778,2006,60826821,0,0,0.6834201,288,2,0,5584.79208488555,0,0,0,50.76,50.76,1.69811320754717,1.79090909090909,NA
"196",1501010006,0.3333333,2006,73349124,0,0,0.3985787,258,1,0,6254.86526444336,0,0,5.76,96.75,90.99,NA,0.447727272727273,NA
"197",1501010006,0.5,2011,73349124,0,0,0.3985787,238,1,0,4102.74715147949,0,0,2.88,124.11,121.23,NA,0.447727272727273,NA
"198",1501010006,0.05555556,2003,73349124,0,0,0.3948596,364,1,0,7546.13613222168,0,0,1.44,48.69,47.25,NA,0.447727272727273,NA
"199",1501010006,0.3333333,2008,73349124,0,0,0.3985787,254,1,0,5394.01801925781,0,0,0.09,57.06,56.97,NA,0.447727272727273,NA
"200",1501010006,0.2777778,2014,73349124,0,0,0.3987608,245,0,0,2811.47628370117,0,0,0.9,131.4,130.5,NA,0.447727272727273,NA
"201",1501010007,0.2222222,2008,72033611,0,0,0.674534,1252,2,0,8025.99236745233,0,0,1.62,38.07,36.45,1.13207547169811,1.79090909090909,NA
"202",1501010007,0.3888889,2011,72033611,0,0,0.674534,238,2,0,7283.07325524695,0,0,2.61,73.98,71.37,1.13207547169811,1.79090909090909,NA
"203",1501010007,0.3333333,2006,72033611,0,0,0.674534,300,2,0,8521.27177558925,0,0,4.59,56.16,51.57,1.13207547169811,1.79090909090909,NA
"204",1501010007,0.3333333,2003,72033611,0,0,0.5063346,431,2,0,9264.19088779462,0,0,10.17,59.67,49.5,1.13207547169811,1.79090909090909,NA
"205",1501010007,0.2777778,2014,72033611,0,0,0.6735043,480,0,0,6540.15414304158,0,0,3.87,127.17,123.3,1.13207547169811,1.79090909090909,NA
"206",1501010011,0,2014,49308062,1,0,0.9293967,176,0,0,6162.8764550118,0,0,2.16,42.48,40.32,2.26415094339623,1.19393939393939,0.781818181818182
"207",1501010011,0.05555556,2011,49308062,1,0,0.9297276,149,1,0,5245.17935750927,0,0,0.45,25.65,25.2,2.26415094339623,1.19393939393939,0.781818181818182
"208",1501010011,0.1111111,2006,49308062,1,0,0.9297276,152,1,0,3715.68419500506,0,0,0,18.81,18.81,2.26415094339623,1.19393939393939,0.781818181818182
"209",1501010011,0.1111111,2003,49308062,1,0,0.7541103,159,1,0,2797.98709750253,0,0,0,3.33,3.33,2.26415094339623,1.19393939393939,0.781818181818182
"210",1501010011,0.1666667,2008,49308062,1,0,0.9297276,152,1,0,4327.48226000674,0,0,0,8.28,8.28,2.26415094339623,1.19393939393939,0.781818181818182
"211",1501010015,0.1111111,2008,48973912,1,1,1,610,2,1,5177.08313583856,124999522,0,0.36,4.41,4.05,1,1,1
"212",1501010015,0.05555556,2011,48973912,1,1,1,447,2,1,5610.19956177803,124999522,0,0.18,11.97,11.79,1,1,1
"213",1501010015,NA,2003,48973912,1,1,NA,NA,NA,1,4455.22242593946,124999522,0,0.36,7.2,6.84,1,1,1
"214",1501010015,0.13551051951952,2014,48973912,1,1,1,592,0,1,6043.31598771749,124999522,0,1.26,38.34,37.08,1,1,1
"215",1501010015,0.3333333,2006,48973912,1,1,1,462,2,1,4888.33885187892,124999522,0,0.99,15.75,14.76,1,1,1
"216",1501010016,0.05555556,2014,42903793,1,0,0.9868275,187,0,0,6595.65758984929,0,0,0.54,50.58,50.04,0.566037735849057,0.447727272727273,NA
"217",1501010016,0.3333333,2003,42903793,1,0,0.7139262,157,2,0,5942.99412639628,0,0,0.36,8.91,8.55,0.566037735849057,0.447727272727273,NA
"218",1501010016,0.05555556,2008,42903793,1,0,0.9868289,163,2,0,6239.65933705674,0,0,0.18,7.92,7.74,0.566037735849057,0.447727272727273,NA
"219",1501010016,0.3333333,2006,42903793,1,0,0.9868289,117,2,0,6120.99325279255,0,0,0.45,11.61,11.16,0.566037735849057,0.447727272727273,NA
"220",1501010016,0.05555556,2011,42903793,1,0,0.9868289,142,2,0,6417.65846345302,0,0,0.99,12.96,11.97,0.566037735849057,0.447727272727273,NA
"221",1501020001,0.2222222,2011,92778154,0,0,0.708185,812,1,1,3545.37591792701,168276561,0,32.67,171.72,139.05,NA,1,1
"222",1501020001,0.5,2008,92778154,0,0,0.708185,1612,2,1,4175.75666758328,168276561,0,41.67,80.91,39.24,NA,1,1
"223",1501020001,0.2222222,2014,92778154,0,0,0.7080964,436,0,1,2914.99516827075,168276561,0,33.03,152.73,119.7,NA,1,1
"224",1501020001,0.3888889,2006,92778154,0,0,0.708185,1500,1,1,4596.01050068746,168276561,0,54.81,113.22,58.41,NA,1,1
"225",1501020001,0.3888889,2003,92778154,0,0,0.4460753,1678,2,1,5226.39125034373,168276561,0,27.72,80.73,53.01,NA,1,1
"226",1501020002,0.2222222,2006,65360452,0,0,0.5204131,820,1,0,6576.88703347622,0,0,8.28,65.61,57.33,0.566037735849057,1.19393939393939,NA
"227",1501020002,0.1666667,2008,65360452,0,0,0.5204131,700,2,0,6019.15437796829,0,0,5.49,20.43,14.94,0.566037735849057,1.19393939393939,NA
"228",1501020002,0.2222222,2003,65360452,0,0,0.5204131,636,1,0,7413.48601673811,0,0,5.22,29.25,24.03,0.566037735849057,1.19393939393939,NA
"229",1501020002,0.2222222,2014,65360452,0,0,0.521317,410,0,0,4345.95641144451,0,0,15.57,103.95,88.38,0.566037735849057,1.19393939393939,NA
"230",1501020002,0.2222222,2011,65360452,0,0,0.5204131,340,1,0,5182.5553947064,0,0,22.05,131.85,109.8,0.566037735849057,1.19393939393939,NA
"231",1501020003,0.1666667,2011,27446251,0,0,0.3207473,309,2,0,4217.92678745492,0,0,7.29,34.65,27.36,0.566037735849057,0.137762237762238,NA
"232",1501020003,0.1111111,2014,27446251,0,0,0.322149,309,0,0,3708.26872948808,0,0,1.26,41.22,39.96,0.566037735849057,0.137762237762238,NA
"233",1501020003,0.1666667,2006,27446251,0,0,0.3207473,260,2,0,5067.35688406632,0,0,4.23,24.48,20.25,0.566037735849057,0.137762237762238,NA
"234",1501020003,0.1111111,2008,27446251,0,0,0.3207473,288,2,0,4727.58484542176,0,0,6.57,22.5,15.93,0.566037735849057,0.137762237762238,NA
"235",1501020003,0.1666667,2003,27446251,0,0,0.3207473,308,2,0,5577.01494203316,0,0,1.26,8.28,7.02,0.566037735849057,0.137762237762238,NA
"236",1501020004,0.1666667,2006,197546605,0,0,0.9428952,516,2,0,7447.74285189534,0,0,0.63,17.64,17.01,1.69811320754717,3.58181818181818,0.781818181818182
"237",1501020004,0.3333333,2008,197546605,0,0,0.9428952,995,2,0,8421.71880252713,0,0,0,12.78,12.78,1.69811320754717,3.58181818181818,0.781818181818182
"238",1501020004,0.1111111,2011,197546605,0,0,0.9428952,716,2,0,9882.6827284748,0,0,0.9,16.38,15.48,1.69811320754717,3.58181818181818,0.781818181818182
"239",1501020004,0.1666667,2003,197546605,0,0,0.9428952,553,2,0,5986.77892594767,0,0,2.43,5.85,3.42,1.69811320754717,3.58181818181818,0.781818181818182
"240",1501020004,0.1666667,2014,197546605,0,0,0.9430995,616,0,0,11343.6466544225,0,0,2.88,44.01,41.13,1.69811320754717,3.58181818181818,0.781818181818182
"241",1501020007,0.1666667,2011,26623560,0,0,0.2106367,192,2,0,4374.49358338823,0,0,2.7,17.1,14.4,0.566037735849057,1.79090909090909,NA
"242",1501020007,0.1666667,2006,26623560,0,0,0.2106367,226,2,0,4043.23650002994,0,0,2.52,14.49,11.97,0.566037735849057,1.79090909090909,NA
"243",1501020007,0.1111111,2008,26623560,0,0,0.2106367,177,2,0,4175.73933337326,0,0,2.7,11.52,8.82,0.566037735849057,1.79090909090909,NA
"244",1501020007,0.1111111,2014,26623560,0,0,0.2121079,209,0,0,4573.2478334032,0,0,2.52,52.83,50.31,0.566037735849057,1.79090909090909,NA
"245",1501020007,0.1111111,2003,26623560,0,0,0.2106367,182,2,0,3844.48225001497,0,0,1.35,6.57,5.22,0.566037735849057,1.79090909090909,NA
"246",1501020010,0.1666667,2011,39660642,0,0,0.543718,439,1,0,3346.21632425126,0,0,0,35.28,35.28,0.566037735849057,1.19393939393939,NA
"247",1501020010,0.05555556,2014,39660642,0,0,0.5446603,461,0,0,4021.27144904705,0,0,0.09,82.44,82.35,0.566037735849057,1.19393939393939,NA
"248",1501020010,0.3333333,2006,39660642,0,0,0.543718,470,2,0,2221.12444959159,0,0,0.72,8.91,8.19,0.566037735849057,1.19393939393939,NA
"249",1501020010,0.2222222,2003,39660642,0,0,0.543718,476,2,0,1546.0693247958,0,0,0,5.13,5.13,0.566037735849057,1.19393939393939,NA
"250",1501020010,0.1111111,2008,39660642,0,0,0.543718,412,2,0,2671.16119945546,0,0,0.09,4.32,4.23,0.566037735849057,1.19393939393939,NA
"251",1501030006,0.2777778,2014,37272821,0,0,0.9471854,302,0,1,6745.32175525432,249995736,1,0.27,7.11,6.84,1,1,1
"252",1501030006,0.1111111,2008,37272821,0,0,0.9474701,632,1,1,6699.7514315739,249995736,1,0,3.24,3.24,1,1,1
"253",1501030006,0.1111111,2011,37272821,0,0,0.9474701,512,1,1,6722.53659341411,249995736,1,0.72,3.96,3.24,1,1,1
"254",1501030006,0.05555556,2003,37272821,0,0,0.7241879,509,1,1,6661.77616184021,249995736,1,0,3.69,3.69,1,1,1
"255",1501030006,0.05555556,2006,37272821,0,0,0.9474701,496,1,1,6684.56132368042,249995736,1,0.09,1.98,1.89,1,1,1
"256",1501030007,0.1666667,2003,39108720,0,0,0.7946151,127,2,0,7503.95060111019,0,0,0,1.17,1.17,0.566037735849057,0.895454545454546,NA
"257",1501030007,0.1111111,2006,39108720,0,0,0.9889541,130,2,0,7470.95420222039,0,0,0.09,3.6,3.51,0.566037735849057,0.895454545454546,NA
"258",1501030007,0.05555556,2011,39108720,0,0,0.9889541,149,2,0,7415.96020407071,0,0,0.27,6.39,6.12,0.566037735849057,0.895454545454546,NA
"259",1501030007,0.1111111,2014,39108720,0,0,0.9887933,165,0,0,7382.9638051809,0,0,2.79,41.13,38.34,0.566037735849057,0.895454545454546,NA
"260",1501030007,0.1666667,2008,39108720,0,0,0.9889541,145,2,0,7448.95660296052,0,0,0.72,2.07,1.35,0.566037735849057,0.895454545454546,NA
"261",1501030009,0,2008,43961195,0,0,0.9789556,247,2,0,8610.70956274835,0,0,3.69,4.5,0.81,0.566037735849057,0.716363636363636,NA
"262",1501030009,0.1111111,2011,43961195,0,0,0.978956,431,2,0,8586.62802377898,0,0,0.09,0.9,0.81,0.566037735849057,0.716363636363636,NA
"263",1501030009,0.1111111,2003,43961195,0,0,0.8128723,229,2,0,8650.84546103063,0,0,1.71,2.07,0.36,0.566037735849057,0.716363636363636,NA
"264",1501030009,0.2777778,2006,43961195,0,0,0.9789556,225,2,0,8626.76392206126,0,0,0.45,0.99,0.54,0.566037735849057,0.716363636363636,NA
"265",1501030009,0.1111111,2014,43961195,0,0,0.9785413,202,0,0,8562.54648480961,0,0,1.71,20.07,18.36,0.566037735849057,0.716363636363636,NA
"266",1501030010,0.128019315072464,2014,41372893,1,1,0.959321314765135,851,0,0,9437.28556524875,0,0,1.53,7.74,6.21,NA,0.397979797979798,NA
"267",1501030010,0.3333333,2006,41372893,1,1,0.9594918,568,2,0,9590.13781367803,0,0,5.49,6.48,0.99,NA,0.397979797979798,NA
"268",1501030010,0.2222222,2011,41372893,1,1,0.9594918,571,1,0,9494.60515840973,0,0,0.18,2.97,2.79,NA,0.397979797979798,NA
"269",1501030010,0.2777778,2003,41372893,1,1,0.8239786,543,2,0,9647.45740683902,0,0,1.44,3.24,1.8,NA,0.397979797979798,NA
"270",1501030010,0,2008,41372893,1,1,0.9594918,579,2,0,9551.92475157071,0,0,0.18,0.36,0.18,NA,0.397979797979798,NA
"271",1501030011,0,2014,31193625,0,0,0.9613709,203,0,0,10199.2939981894,0,0,0.54,1.8,1.26,NA,1.19393939393939,NA
"272",1501030011,0.05555556,2008,31193625,0,0,0.9617404,265,2,0,10489.3494275368,0,0,0.09,0.09,0,NA,1.19393939393939,NA
"273",1501030011,0.2777778,2011,31193625,0,0,0.9617404,268,2,0,10344.3217128631,0,0,0.18,3.15,2.97,NA,1.19393939393939,NA
"274",1501030011,0.1666667,2006,31193625,0,0,0.9617404,260,2,0,10586.0345706526,0,0,0,0.99,0.99,NA,1.19393939393939,NA
"275",1501030011,0.1111111,2003,31193625,0,0,0.8288418,260,2,0,10731.0622853263,0,0,0,0,0,NA,1.19393939393939,NA
"276",1501030012,0.05555556,2003,34142810,0,0,0.7716921,332,2,0,10836.7080011834,0,0,0,1.71,1.71,NA,0.397979797979798,NA
"277",1501030012,0.2777778,2011,34142810,0,0,0.9865841,359,2,0,10634.676004339,0,0,0.09,1.17,1.08,NA,0.397979797979798,NA
"278",1501030012,0.2222222,2006,34142810,0,0,0.9865841,392,2,0,10760.9460023667,0,0,0.09,0.18,0.09,NA,0.397979797979798,NA
"279",1501030012,0.1666667,2014,34142810,0,0,0.9863743,273,0,0,10558.9140055223,0,0,0.36,2.52,2.16,NA,0.397979797979798,NA
"280",1501030012,0.1111111,2008,34142810,0,0,0.9865841,501,2,0,10710.4380031556,0,0,0.18,0.54,0.36,NA,0.397979797979798,NA
"281",1501030013,NA,2003,67436809,1,1,NA,NA,NA,0,10971.6659815255,0,0,0.18,0.36,0.18,0.566037735849057,0.447727272727273,0.781818181818182
"282",1501030013,0.1666667,2006,67436809,1,1,0.9993193,571,2,0,11042.341963051,0,0,4.77,6.12,1.35,0.566037735849057,0.447727272727273,0.781818181818182
"283",1501030013,0.05555556,2008,67436809,1,1,0.9993193,716,2,0,11089.459284068,0,0,0.36,0.9,0.54,0.566037735849057,0.447727272727273,0.781818181818182
"284",1501030013,0.086864401233522,2014,67436809,1,1,0.999239287065081,708,0,0,11230.8112471189,0,0,5.4,24.75,19.35,0.566037735849057,0.447727272727273,0.781818181818182
"285",1501030013,0.05555556,2011,67436809,1,1,0.9993193,713,2,0,11160.1352655935,0,0,0.99,11.52,10.53,0.566037735849057,0.447727272727273,0.781818181818182
"286",1501040002,0.1666667,2008,51316582,0,0,0.8302496,237,2,1,5997.55963807753,249994905,1,0,5.22,5.22,1,1,1
"287",1501040002,0.1666667,2011,51316582,0,0,0.8302496,197,2,1,7223.7345023566,249994905,1,0.9,4.23,3.33,1,1,1
"288",1501040002,0.2777778,2014,51316582,0,0,0.8305742,238,0,1,8449.90936663568,249994905,1,1.53,41.85,40.32,1,1,1
"289",1501040002,0.1666667,2003,51316582,0,0,0.8302496,217,2,1,3953.93486427907,249994905,1,0,1.44,1.44,1,1,1
"290",1501040002,0.1666667,2006,51316582,0,0,0.8302496,185,2,1,5180.10972855815,249994905,1,0,3.78,3.78,1,1,1
"291",1501040004,0.1111111,2008,44799511,0,0,0.800872,310,2,0,6498.50205096341,0,0,3.51,20.43,16.92,1.69811320754717,0.447727272727273,0.781818181818182
"292",1501040004,0.1666667,2006,44799511,0,0,0.800872,264,2,0,5996.86203822256,0,0,14.49,25.2,10.71,1.69811320754717,0.447727272727273,0.781818181818182
"293",1501040004,0.1111111,2011,44799511,0,0,0.800872,344,2,0,7250.96207007469,0,0,5.49,26.55,21.06,1.69811320754717,0.447727272727273,0.781818181818182
"294",1501040004,0.1111111,2014,44799511,0,0,0.8017683,421,0,0,8003.42208918597,0,0,17.46,60.66,43.2,1.69811320754717,0.447727272727273,0.781818181818182
"295",1501040004,0.2222222,2003,44799511,0,0,0.800872,250,2,0,5244.40201911128,0,0,1.17,2.43,1.26,1.69811320754717,0.447727272727273,0.781818181818182
"296",1501040005,0.05555556,2008,43786891,0,0,0.8629292,547,1,0,7780.52172737673,0,0,0,2.43,2.43,0.566037735849057,0.895454545454546,NA
"297",1501040005,0.1111111,2011,43786891,0,0,0.8629292,551,2,0,8464.081375143,0,0,0.36,13.14,12.78,0.566037735849057,0.895454545454546,NA
"298",1501040005,0.1111111,2003,43786891,0,0,0.8629292,503,2,0,6641.25564776627,0,0,1.71,6.93,5.22,0.566037735849057,0.895454545454546,NA
"299",1501040005,0.2777778,2014,43786891,0,0,0.8633299,522,0,0,9147.64102290928,0,0,11.79,17.64,5.85,0.566037735849057,0.895454545454546,NA
"300",1501040005,0.1111111,2006,43786891,0,0,0.8629292,334,2,0,7324.81529553255,0,0,2.25,9.09,6.84,0.566037735849057,0.895454545454546,NA
"301",1501040007,0.1111111,2006,56261040,0,0,0.8874332,198,2,0,9128.43539786958,0,0,1.89,9.36,7.47,1.69811320754717,0.716363636363636,NA
"302",1501040007,0.18615984834308,2011,56261040,0,0,0.86739734485898,513,4,0,10067.7640627609,0,0,1.71,9.09,7.38,1.69811320754717,0.716363636363636,NA
"303",1501040007,0.05555556,2008,56261040,0,0,0.8874332,338,2,0,9504.16686382611,0,0,0.54,2.34,1.8,1.69811320754717,0.716363636363636,NA
"304",1501040007,0.1666667,2003,56261040,0,0,0.8874332,227,2,0,8564.83819893479,0,0,0.45,5.94,5.49,1.69811320754717,0.716363636363636,NA
"305",1501040007,0.177473836420128,2014,56261040,0,0,0.887731749549615,658,0,0,10631.3612616957,0,0,3.06,8.01,4.95,1.69811320754717,0.716363636363636,NA
"306",1501050023,0.1111111,2008,18905570,0,0,0.5674441,350,2,0,4778.57566143874,0,0,0.54,0.54,0,NA,0.397979797979798,NA
"307",1501050023,0.2777778,2011,18905570,0,0,0.5674441,357,2,0,4117.53003447827,0,0,0.63,6.3,5.67,NA,0.397979797979798,NA
"308",1501050023,0.1666667,2006,18905570,0,0,0.5674441,331,2,0,5219.27274607906,0,0,3.24,5.58,2.34,NA,0.397979797979798,NA
"309",1501050023,0.1666667,2014,18905570,0,0,0.5677825,450,0,0,3456.4844075178,0,0,13.68,27.18,13.5,NA,0.397979797979798,NA
"310",1501050023,0.1666667,2003,18905570,0,0,0.5674441,325,2,0,5880.31837303953,0,0,0.36,1.08,0.72,NA,0.397979797979798,NA
"311",1501050026,NA,2011,14071193,0,0,0.4808418,0,0,0,3304.11535954094,0,0,0,0.63,0.63,0.566037735849057,0.895454545454546,0.781818181818182
"312",1501050026,0.1111111,2006,14071193,0,0,0.4808418,120,2,0,4764.88701429506,0,0,4.41,5.76,1.35,0.566037735849057,0.895454545454546,0.781818181818182
"313",1501050026,NA,2014,14071193,0,0,0.4829462,0,0,0,2427.65236668847,0,0,0.45,21.24,20.79,0.566037735849057,0.895454545454546,0.781818181818182
"314",1501050026,0.05555556,2008,14071193,0,0,0.4808418,130,2,0,4180.57835239341,0,0,0.36,0.9,0.54,0.566037735849057,0.895454545454546,0.781818181818182
"315",1501050026,0.1666667,2003,14071193,0,0,0.4808418,10,2,0,5641.35000714753,0,0,5.94,7.38,1.44,0.566037735849057,0.895454545454546,0.781818181818182
"316",1501060001,0.2777778,2014,134047529,1,0,1,231,0,1,11470.1176902176,237946459,1,2.79,23.31,20.52,1,1,1
"317",1501060001,0.2222222,2003,134047529,1,0,0.8400373,257,2,1,9752.99750504662,237946459,1,4.14,7.29,3.15,1,1,1
"318",1501060001,0.4444444,2008,134047529,1,0,1,300,2,1,10533.5066801243,237946459,1,0.45,4.41,3.96,1,1,1
"319",1501060001,0.5555556,2011,134047529,1,0,1,220,2,1,11001.812185171,237946459,1,2.25,18.27,16.02,1,1,1
"320",1501060001,0.4444444,2006,134047529,1,0,1,278,2,1,10221.3030100933,237946459,1,1.98,9.63,7.65,1,1,1
"321",1501060010,0.1111111,2003,71092003,1,0,0.7348205,252,2,0,5308.65502389497,0,0,1.35,3.69,2.34,0.566037735849057,0.716363636363636,0.781818181818182
"322",1501060010,0.05555556,2008,71092003,1,0,1,326,2,0,6250.73673038659,0,0,0,1.35,1.35,0.566037735849057,0.716363636363636,0.781818181818182
"323",1501060010,0.1111111,2006,71092003,1,0,1,309,2,0,5873.90404778995,0,0,0.36,4.41,4.05,0.566037735849057,0.716363636363636,0.781818181818182
"324",1501060010,0.2777778,2014,71092003,1,0,1,433,0,0,7381.23477817654,0,0,2.16,28.98,26.82,0.566037735849057,0.716363636363636,0.781818181818182
"325",1501060010,0.1666667,2011,71092003,1,0,1,363,2,0,6815.98575428157,0,0,0.18,6.93,6.75,0.566037735849057,0.716363636363636,0.781818181818182
"326",1501060028,0.2777778,2014,38260615,1,0,1,375,0,1,7581.08424118509,249990500,1,0.45,3.51,3.06,1,1,1
"327",1501060028,0.1111111,2006,38260615,1,0,1,284,2,1,4361.40524622218,249990500,1,0,0.18,0.18,1,1,1
"328",1501060028,0,2008,38260615,1,0,1,284,2,1,5166.32499496291,249990500,1,0,0.18,0.18,1,1,1
"329",1501060028,0.2777778,2011,38260615,1,0,1,347,2,1,6373.704618074,249990500,1,0.54,1.89,1.35,1,1,1
"330",1501060028,0.1111111,2003,38260615,1,0,0.8815669,229,2,1,3154.02562311109,249990500,1,0.27,0.63,0.36,1,1,1
"331",1501060029,0.1111111,2014,45570610,1,0,1,301,0,0,5055.86691474276,0,0,2.97,21.69,18.72,1.69811320754717,0.895454545454546,1.56363636363636
"332",1501060029,0.1666667,2011,45570610,1,0,1,282,2,0,4180.03167586931,0,0,2.07,6.57,4.5,1.69811320754717,0.895454545454546,1.56363636363636
"333",1501060029,0.1666667,2006,45570610,1,0,1,215,2,0,2720.30627774689,0,0,1.71,3.24,1.53,1.69811320754717,0.895454545454546,1.56363636363636
"334",1501060029,0.1111111,2003,45570610,1,0,0.8047461,207,2,0,1844.47103887345,0,0,2.16,4.05,1.89,1.69811320754717,0.895454545454546,1.56363636363636
"335",1501060029,0.1111111,2008,45570610,1,0,1,240,2,0,3304.19643699586,0,0,0,0.18,0.18,1.69811320754717,0.895454545454546,1.56363636363636
"336",1501061023,0.3888889,2006,8709111,1,1,1,201,2,0,1248.81757941536,0,0,0,1.26,1.26,NA,0.137762237762238,NA
"337",1501061023,0.3888889,2003,8709111,1,1,0.1254784,117,2,0,1034.81818970768,0,0,0,0.27,0.27,NA,0.137762237762238,NA
"338",1501061023,0.1666667,2008,8709111,1,1,1,360,2,0,1391.48383922049,0,0,0,0.18,0.18,NA,0.137762237762238,NA
"339",1501061023,0.3888889,2014,8709111,1,1,1,241,0,0,1819.48261863585,0,0,0,6.03,6.03,NA,0.137762237762238,NA
"340",1501061023,0.2222222,2011,8709111,1,1,1,279,2,0,1605.48322892817,0,0,0.09,2.52,2.43,NA,0.137762237762238,NA
"341",1501070018,0,2008,7777451,1,0,1,308,2,0,1599.66332568377,0,0,0,0.09,0.09,0.566037735849057,0.137762237762238,NA
"342",1501070018,0.05555556,2006,7777451,1,0,1,326,2,0,1513.12249426283,0,0,0.63,2.16,1.53,0.566037735849057,0.137762237762238,NA
"343",1501070018,0.05555556,2011,7777451,1,0,1,412,2,0,1729.47457281519,0,0,0.63,3.24,2.61,0.566037735849057,0.137762237762238,NA
"344",1501070018,0.1111111,2003,7777451,1,0,0.3084123,264,2,0,1383.31124713142,0,0,0.27,0.54,0.27,0.566037735849057,0.137762237762238,NA
"345",1501070018,0.1111111,2014,7777451,1,0,1,517,0,0,1859.2858199466,0,0,6.12,7.38,1.26,0.566037735849057,0.137762237762238,NA
"346",1501070019,0.1666667,2003,6914402,1,1,0.2728101,452,2,0,1644.9249931755,0,0,0.09,0.27,0.18,0.566037735849057,0.325619834710744,NA
"347",1501070019,0.1111111,2008,6914402,1,1,0.9993492,651,2,0,1661.02331513467,0,0,0,1.62,1.62,0.566037735849057,0.325619834710744,NA
"348",1501070019,0.05555556,2011,6914402,1,1,0.9993492,441,2,0,1670.68230831017,0,0,0,3.6,3.6,0.566037735849057,0.325619834710744,NA
"349",1501070019,0.2222222,2006,6914402,1,1,0.9993492,436,2,0,1654.583986351,0,0,0.81,1.71,0.9,0.566037735849057,0.325619834710744,NA
"350",1501070019,0.1666667,2014,6914402,1,1,0.99947903073648,525,0,0,1680.34130148567,0,0,1.53,5.67,4.14,0.566037735849057,0.325619834710744,NA
"351",1501070041,0.1666667,2003,201644259,0,0,0.8248891,318,2,0,13464.483296329,0,0,24.3,54.9,30.6,0.566037735849057,0.447727272727273,NA
"352",1501070041,0.05555556,2008,201644259,0,0,0.951517,356,2,0,11546.8554568774,0,0,141.21,162.81,21.6,0.566037735849057,0.447727272727273,NA
"353",1501070041,0.05555556,2014,201644259,0,0,0.9517418,351,0,0,9245.70204953543,0,0,434.7,522.18,87.48,0.566037735849057,0.447727272727273,NA
"354",1501070041,0.05555556,2011,201644259,0,0,0.951517,396,2,0,10396.2787532064,0,0,267.66,318.87,51.21,0.566037735849057,0.447727272727273,NA
"355",1501070041,0.2222222,2006,201644259,0,0,0.951517,361,2,0,12313.906592658,0,0,144.81,187.02,42.21,0.566037735849057,0.447727272727273,NA
"356",1501070048,0,2011,7051731,1,1,0.9796909,261,2,1,1752.2112747439,249998963,1,0,3.51,3.51,1,1,1
"357",1501070048,0.1111111,2006,7051731,1,1,0.9796909,265,2,1,1963.2802407694,249998963,1,1.53,4.86,3.33,1,1,1
